1	51 
2	36 
3	29 
4	17 
5	89 
6	23 
7	50 
8	60 
9	84 
10	80 
11	30 
12	61 
13	12 
14	47 
15	1 
16	87 
17	83 
18	64 
19	52 
20	22 
21	40 
22	3 
23	51 
24	47 
25	56 
26	14 
27	81 
28	85 
29	89 
30	54 
31	27 
32	67 
33	11 
34	50 
35	75 
36	66 
37	37 
38	32 
39	13 
40	87 
41	8 
42	80 
43	18 
44	39 
45	21 
46	38 
47	43 
48	67 
49	41 
50	61 
51	74 
52	52 
53	60 
54	63 
55	11 
56	40 
57	9 
58	21 
59	58 
60	84 
61	40 
62	24 
63	37 
64	41 
65	66 
66	39 
67	53 
68	41 
69	59 
70	36 
71	65 
72	33 
73	35 
74	28 
75	68 
76	60 
77	70 
78	43 
79	2 
80	33 
81	11 
82	36 
83	35 
84	48 
85	19 
86	71 
87	43 
88	21 
89	42 
90	68 
91	48 
92	48 
93	36 
94	88 
95	9 
96	54 
97	25 
98	30 
99	40 
100	21 
101	48 
102	30 
103	60 
104	38 
105	21 
106	87 
107	7 
108	48 
109	63 
110	47 
111	17 
112	48 
113	12 
114	63 
115	67 
116	78 
117	1 
118	29 
119	69 
120	47 
121	79 
122	29 
123	32 
124	54 
125	4 
126	48 
127	86 
128	60 
129	82 
130	79 
131	76 
132	82 
133	88 
134	29 
135	77 
136	18 
137	25 
138	44 
139	67 
140	27 
141	89 
142	28 
143	33 
144	79 
145	60 
146	41 
147	10 
148	16 
149	37 
150	13 
151	77 
152	63 
153	5 
154	28 
155	35 
156	49 
157	61 
158	8 
159	75 
160	8 
161	22 
162	61 
163	22 
164	50 
165	15 
166	81 
167	12 
168	73 
169	56 
170	46 
171	20 
172	12 
173	46 
174	82 
175	23 
176	50 
177	10 
178	9 
179	52 
180	7 
181	10 
182	68 
183	84 
184	44 
185	4 
186	51 
187	25 
188	4 
189	50 
190	79 
191	28 
192	2 
193	33 
194	65 
195	76 
196	10 
197	41 
198	59 
199	74 
200	9 
201	64 
202	24 
203	3 
204	90 
205	56 
206	66 
207	83 
208	25 
209	36 
210	53 
211	22 
212	78 
213	75 
214	58 
215	81 
216	60 
217	87 
218	82 
219	73 
220	11 
221	80 
222	8 
223	79 
224	32 
225	2 
226	41 
227	70 
228	75 
229	11 
230	44 
231	44 
232	16 
233	11 
234	85 
235	9 
236	57 
237	50 
238	9 
239	43 
240	45 
241	25 
242	57 
243	17 
244	25 
245	23 
246	34 
247	33 
248	14 
249	87 
250	64 
251	24 
252	65 
253	27 
254	60 
255	54 
256	22 
257	2 
258	20 
259	31 
260	41 
261	52 
262	25 
263	40 
264	49 
265	18 
266	18 
267	60 
268	83 
269	73 
270	12 
271	29 
272	10 
273	79 
274	52 
275	74 
276	82 
277	30 
278	54 
279	84 
280	40 
281	13 
282	29 
283	72 
284	35 
285	32 
286	85 
287	41 
288	87 
289	13 
290	43 
291	16 
292	11 
293	13 
294	41 
295	1 
296	82 
297	11 
298	26 
299	88 
300	24 
301	71 
302	17 
303	86 
304	12 
305	65 
306	45 
307	83 
308	55 
309	26 
310	10 
311	23 
312	15 
313	2 
314	49 
315	80 
316	24 
317	37 
318	66 
319	65 
320	61 
321	85 
322	75 
323	80 
324	81 
325	61 
326	38 
327	72 
328	90 
329	14 
330	20 
331	67 
332	10 
333	61 
334	39 
335	87 
336	55 
337	48 
338	42 
339	58 
340	77 
341	44 
342	58 
343	80 
344	74 
345	40 
346	23 
347	73 
348	16 
349	63 
350	49 
351	50 
352	88 
353	1 
354	78 
355	63 
356	67 
357	35 
358	8 
359	80 
360	52 
361	88 
362	70 
363	52 
364	29 
365	22 
366	90 
367	25 
368	32 
369	8 
370	29 
371	7 
372	5 
373	75 
374	10 
375	8 
376	11 
377	39 
378	64 
379	73 
380	73 
381	32 
382	10 
383	58 
384	42 
385	12 
386	17 
387	75 
388	60 
389	78 
390	72 
391	19 
392	51 
393	86 
394	14 
395	24 
396	76 
397	50 
398	46 
399	45 
400	23 
401	83 
402	10 
403	78 
404	8 
405	56 
406	29 
407	79 
408	28 
409	35 
410	87 
411	76 
412	55 
413	62 
414	58 
415	80 
416	12 
417	20 
418	56 
419	44 
420	42 
421	79 
422	24 
423	4 
424	42 
425	73 
426	75 
427	33 
428	30 
429	20 
430	6 
431	46 
432	88 
433	37 
434	90 
435	11 
436	11 
437	39 
438	3 
439	58 
440	89 
441	5 
442	50 
443	71 
444	89 
445	68 
446	81 
447	85 
448	75 
449	88 
450	53 
451	76 
452	35 
453	79 
454	9 
455	60 
456	45 
457	54 
458	89 
459	50 
460	2 
461	77 
462	51 
463	36 
464	1 
465	47 
466	82 
467	10 
468	63 
469	63 
470	81 
471	81 
472	65 
473	39 
474	60 
475	47 
476	33 
477	86 
478	3 
479	58 
480	41 
481	65 
482	59 
483	11 
484	9 
485	33 
486	64 
487	57 
488	57 
489	56 
490	31 
491	36 
492	80 
493	10 
494	4 
495	69 
496	20 
497	19 
498	18 
499	27 
500	37 
501	73 
502	21 
503	37 
504	54 
505	71 
506	24 
507	69 
508	60 
509	34 
510	87 
511	74 
512	12 
513	39 
514	4 
515	2 
516	1 
517	37 
518	47 
519	60 
520	35 
521	39 
522	19 
523	25 
524	12 
525	42 
526	22 
527	36 
528	72 
529	12 
530	16 
531	45 
532	23 
533	35 
534	23 
535	48 
536	10 
537	51 
538	8 
539	48 
540	16 
541	70 
542	21 
543	78 
544	82 
545	71 
546	21 
547	34 
548	25 
549	66 
550	21 
551	65 
552	24 
553	42 
554	76 
555	8 
556	89 
557	32 
558	87 
559	74 
560	37 
561	54 
562	40 
563	78 
564	4 
565	13 
566	51 
567	24 
568	56 
569	51 
570	42 
571	87 
572	68 
573	76 
574	76 
575	67 
576	49 
577	85 
578	5 
579	76 
580	16 
581	72 
582	22 
583	42 
584	17 
585	37 
586	84 
587	30 
588	50 
589	9 
590	4 
591	60 
592	36 
593	7 
594	65 
595	79 
596	55 
597	50 
598	87 
599	11 
600	33 
601	70 
602	36 
603	52 
604	62 
605	71 
606	45 
607	73 
608	58 
609	48 
610	16 
611	38 
612	44 
613	85 
614	50 
615	43 
616	7 
617	88 
618	84 
619	79 
620	80 
621	54 
622	7 
623	70 
624	40 
625	7 
626	58 
627	72 
628	78 
629	52 
630	88 
631	19 
632	39 
633	76 
634	49 
635	70 
636	61 
637	90 
638	19 
639	69 
640	12 
641	17 
642	17 
643	26 
644	22 
645	82 
646	55 
647	60 
648	54 
649	84 
650	43 
651	68 
652	70 
653	85 
654	24 
655	20 
656	21 
657	30 
658	5 
659	1 
660	21 
661	67 
662	14 
663	87 
664	50 
665	49 
666	68 
667	36 
668	37 
669	2 
670	8 
671	14 
672	90 
673	60 
674	58 
675	70 
676	90 
677	10 
678	42 
679	54 
680	49 
681	90 
682	43 
683	5 
684	81 
685	34 
686	86 
687	2 
688	38 
689	36 
690	52 
691	48 
692	79 
693	17 
694	60 
695	31 
696	29 
697	35 
698	26 
699	29 
700	40 
701	74 
702	51 
703	64 
704	77 
705	13 
706	75 
707	27 
708	79 
709	27 
710	77 
711	30 
712	63 
713	80 
714	26 
715	30 
716	48 
717	63 
718	67 
719	24 
720	71 
721	88 
722	23 
723	86 
724	49 
725	34 
726	13 
727	88 
728	79 
729	84 
730	16 
731	36 
732	88 
733	26 
734	83 
735	86 
736	5 
737	80 
738	60 
739	25 
740	65 
741	78 
742	75 
743	80 
744	27 
745	21 
746	39 
747	20 
748	40 
749	9 
750	60 
751	25 
752	40 
753	13 
754	84 
755	73 
756	79 
757	28 
758	26 
759	57 
760	36 
761	73 
762	62 
763	54 
764	47 
765	66 
766	72 
767	73 
768	45 
769	28 
770	54 
771	67 
772	60 
773	54 
774	70 
775	51 
776	60 
777	53 
778	29 
779	24 
780	80 
781	44 
782	16 
783	1 
784	40 
785	27 
786	53 
787	24 
788	71 
789	39 
790	45 
791	47 
792	13 
793	77 
794	36 
795	5 
796	8 
797	88 
798	51 
799	7 
800	1 
801	20 
802	24 
803	89 
804	77 
805	2 
806	9 
807	34 
808	15 
809	4 
810	23 
811	11 
812	79 
813	78 
814	80 
815	33 
816	33 
817	47 
818	51 
819	3 
820	86 
821	36 
822	76 
823	41 
824	62 
825	15 
826	68 
827	89 
828	21 
829	17 
830	25 
831	42 
832	76 
833	57 
834	10 
835	55 
836	83 
837	47 
838	37 
839	41 
840	9 
841	10 
842	79 
843	58 
844	17 
845	83 
846	33 
847	43 
848	59 
849	25 
850	82 
851	51 
852	72 
853	5 
854	54 
855	26 
856	11 
857	24 
858	79 
859	63 
860	38 
861	2 
862	6 
863	64 
864	7 
865	58 
866	26 
867	50 
868	62 
869	56 
870	78 
871	76 
872	29 
873	16 
874	46 
875	73 
876	56 
