degree distribution (probability density function of the degree in logarithmic bins) 
10.4898	0.112244
12.4324	0.0721562
14.969	0.0535432
17.888	0.04417
20.7333	0.0225622
24.5795	0.0225375
28.6761	0.0154805
33.2963	0.0150354
39.4419	0.00679518
45.5897	0.00524687
50	0.000572676

degree distribution (degree-occurrences) 
10	0.1
11	0.096
12	0.084
13	0.064
14	0.044
15	0.045
16	0.04
17	0.05
18	0.039
19	0.036
20	0.037
21	0.021
22	0.017
23	0.019
24	0.022
25	0.024
26	0.023
27	0.013
28	0.018
29	0.019
30	0.021
31	0.017
32	0.015
33	0.013
34	0.013
35	0.009
36	0.014
37	0.008
38	0.008
39	0.007
40	0.005
41	0.007
42	0.008
43	0.009
44	0.006
45	0.005
46	0.006
47	0.004
48	0.003
49	0.006
50	0.005


--------------------------------------
community distribution (size-occurrences)
28	0.0555556
31	0.0555556
32	0.0555556
33	0.0555556
35	0.166667
39	0.0555556
40	0.0555556
43	0.0555556
46	0.0555556
61	0.0555556
62	0.0555556
76	0.0555556
96	0.111111
99	0.0555556
113	0.0555556


--------------------------------------
mixing parameter
0.7	0.001
0.714286	0.001
0.727273	0.022
0.75	0.041
0.76081	0.003
0.768245	0.067
0.778874	0.05
0.788716	0.131
0.799573	0.285
0.809765	0.13
0.819625	0.131
0.832193	0.085
0.84504	0.04
0.848485	0.001
0.857143	0.01
0.894737	0.001
0.909091	0.001

--------------------------------------
