1	1801
1	3371
1	3573
1	3872
1	4051
1	4480
1	4580
1	4709
1	4979
1	4994
2	668
2	1841
2	2197
2	3338
2	3409
2	3554
2	3942
2	4172
2	4709
2	4948
3	1821
3	2654
3	2680
3	3460
3	3528
3	3556
3	3706
3	4815
3	4948
3	4990
4	88
4	487
4	595
4	643
4	706
4	1136
4	2200
4	4301
4	4696
4	4780
5	1313
5	1408
5	1441
5	1868
5	2622
5	3007
5	3418
5	3602
5	3798
5	4500
6	225
6	226
6	319
6	2075
6	2761
6	3408
6	4236
6	4709
6	4902
6	4911
7	1049
7	1541
7	3079
7	3132
7	3457
7	3866
7	4022
7	4460
7	4634
7	4894
8	672
8	767
8	813
8	997
8	1029
8	1773
8	2921
8	3226
8	4771
8	4869
9	16
9	890
9	1793
9	3433
9	3628
9	3814
9	4116
9	4277
9	4547
9	4867
10	1257
10	1530
10	1616
10	3213
10	3516
10	3930
10	4057
10	4107
10	4720
10	4930
11	76
11	1784
11	2024
11	2444
11	3016
11	3280
11	3393
11	4166
11	4272
11	4297
12	979
12	1174
12	1495
12	2829
12	3357
12	4008
12	4065
12	4417
12	4532
12	4713
13	378
13	460
13	819
13	1174
13	2093
13	4621
13	4656
13	4805
13	4964
13	5000
14	1511
14	2497
14	3097
14	3118
14	3125
14	3206
14	3706
14	3726
14	3793
14	4354
15	165
15	2112
15	2389
15	2556
15	2717
15	2757
15	2862
15	3264
15	3512
15	3730
16	9
16	2828
16	2856
16	3632
16	4269
16	4361
16	4544
16	4799
16	4814
16	4946
17	784
17	1286
17	2248
17	2816
17	3260
17	3284
17	3858
17	3877
17	4503
17	4919
18	2814
18	3328
18	3594
18	3713
18	3874
18	3929
18	4267
18	4593
18	4857
18	4878
19	981
19	2524
19	2742
19	3052
19	3673
19	3733
19	4105
19	4200
19	4395
19	4512
20	1395
20	2357
20	2402
20	2775
20	3463
20	4128
20	4387
20	4645
20	4710
20	4978
21	976
21	2910
21	3017
21	3237
21	3832
21	4054
21	4117
21	4182
21	4278
21	4819
22	1349
22	3259
22	3847
22	4304
22	4394
22	4580
22	4765
22	4831
22	4898
22	4960
23	154
23	202
23	1054
23	2505
23	3299
23	3384
23	4092
23	4578
23	4869
23	4996
24	1842
24	3913
24	4019
24	4022
24	4226
24	4692
24	4738
24	4778
24	4823
24	4950
25	851
25	1527
25	1595
25	1885
25	3740
25	4158
25	4309
25	4546
25	4882
25	4988
26	1197
26	1951
26	3099
26	3102
26	3293
26	4000
26	4009
26	4287
26	4549
26	4824
27	888
27	1396
27	1686
27	1744
27	2904
27	3933
27	4233
27	4394
27	4405
27	4889
28	1800
28	2027
28	2106
28	2181
28	3314
28	3409
28	3675
28	3837
28	4070
28	4480
29	1963
29	2894
29	3808
29	4306
29	4474
29	4523
29	4603
29	4675
29	4735
29	4918
30	564
30	1453
30	3451
30	3483
30	3530
30	3766
30	4191
30	4392
30	4526
30	4915
