1	11 
2	10 
3	13 
4	4 
5	4 
6	13 
7	11 
8	11 
9	3 
10	2 
11	11 
12	7 
13	11 
14	3 
15	3 
16	7 
17	4 
18	1 
19	1 
20	13 
21	12 
22	7 
23	3 
24	13 
25	4 
26	4 
27	4 
28	3 
29	2 
30	11 
31	14 
32	4 
33	11 
34	14 
35	7 
36	3 
37	1 
38	12 
39	13 
40	7 
41	3 
42	1 
43	14 
44	6 
45	10 
46	4 
47	6 
48	14 
49	11 
50	10 
51	9 
52	3 
53	6 
54	12 
55	4 
56	13 
57	13 
58	15 
59	6 
60	4 
61	6 
62	14 
63	11 
64	4 
65	14 
66	3 
67	7 
68	11 
69	15 
70	10 
71	5 
72	6 
73	14 
74	4 
75	5 
76	8 
77	11 
78	7 
79	14 
80	4 
81	10 
82	11 
83	4 
84	15 
85	5 
86	5 
87	11 
88	6 
89	12 
90	1 
91	5 
92	4 
93	10 
94	3 
95	3 
96	9 
97	3 
98	15 
99	1 
100	10 
101	10 
102	10 
103	2 
104	7 
105	14 
106	3 
107	2 
108	3 
109	13 
110	6 
111	13 
112	6 
113	15 
114	10 
115	15 
116	10 
117	10 
118	13 
119	7 
120	11 
121	14 
122	1 
123	10 
124	11 
125	11 
126	4 
127	9 
128	4 
129	3 
130	6 
131	5 
132	1 
133	4 
134	9 
135	11 
136	14 
137	8 
138	13 
139	15 
140	8 
141	10 
142	1 
143	13 
144	11 
145	2 
146	15 
147	7 
148	6 
149	11 
150	13 
151	6 
152	6 
153	10 
154	11 
155	10 
156	3 
157	9 
158	6 
159	10 
160	3 
161	15 
162	7 
163	4 
164	3 
165	13 
166	10 
167	4 
168	8 
169	11 
170	13 
171	8 
172	13 
173	13 
174	4 
175	14 
176	11 
177	1 
178	3 
179	14 
180	12 
181	4 
182	1 
183	4 
184	2 
185	14 
186	14 
187	13 
188	7 
189	12 
190	6 
191	11 
192	8 
193	10 
194	1 
195	13 
196	9 
197	4 
198	3 
199	10 
200	2 
201	15 
202	1 
203	3 
204	13 
205	15 
206	6 
207	3 
208	13 
209	13 
210	5 
211	4 
212	4 
213	14 
214	11 
215	6 
216	10 
217	15 
218	12 
219	2 
220	15 
221	12 
222	4 
223	4 
224	13 
225	14 
226	1 
227	15 
228	10 
229	13 
230	9 
231	3 
232	15 
233	13 
234	15 
235	4 
236	10 
237	3 
238	2 
239	6 
240	4 
241	3 
242	8 
243	1 
244	5 
245	2 
246	11 
247	4 
248	1 
249	5 
250	2 
251	3 
252	5 
253	4 
254	6 
255	15 
256	14 
257	9 
258	3 
259	4 
260	10 
261	3 
262	15 
263	13 
264	2 
265	11 
266	6 
267	14 
268	11 
269	8 
270	15 
271	7 
272	11 
273	13 
274	15 
275	9 
276	11 
277	5 
278	7 
279	4 
280	5 
281	15 
282	2 
283	14 
284	6 
285	10 
286	1 
287	15 
288	4 
289	7 
290	7 
291	7 
292	3 
293	6 
294	2 
295	5 
296	3 
297	15 
298	10 
299	4 
300	6 
301	12 
302	11 
303	11 
304	2 
305	6 
306	6 
307	5 
308	4 
309	11 
310	4 
311	11 
312	3 
313	13 
314	6 
315	11 
316	11 
317	5 
318	4 
319	6 
320	6 
321	10 
322	4 
323	7 
324	1 
325	10 
326	2 
327	2 
328	4 
329	5 
330	11 
331	11 
332	4 
333	5 
334	5 
335	4 
336	4 
337	5 
338	4 
339	6 
340	11 
341	4 
342	10 
343	14 
344	10 
345	5 
346	13 
347	13 
348	4 
349	12 
350	1 
351	10 
352	6 
353	9 
354	4 
355	13 
356	10 
357	7 
358	15 
359	4 
360	5 
361	4 
362	10 
363	4 
364	3 
365	11 
366	3 
367	13 
368	15 
369	4 
370	7 
371	10 
372	13 
373	11 
374	12 
375	3 
376	7 
377	10 
378	9 
379	6 
380	5 
381	4 
382	4 
383	6 
384	8 
385	10 
386	9 
387	8 
388	10 
389	6 
390	13 
391	11 
392	12 
393	7 
394	2 
395	7 
396	5 
397	4 
398	12 
399	3 
400	15 
401	12 
402	6 
403	11 
404	15 
405	11 
406	6 
407	14 
408	10 
409	15 
410	4 
411	10 
412	10 
413	14 
414	1 
415	13 
416	15 
417	8 
418	4 
419	9 
420	5 
421	5 
422	10 
423	5 
424	15 
